state_territory,week_end,log10_conc_mean,log10_conc_median,conc_site_z_mean,n_samples,n_sites,pct_nondetect,pop_served
wv,2022-01-15,,,0.0,38,10,0.0,"48,05048,3282,39156448,3282,39150,00012,00050,0008,16812,00036,00036,0008,16850,0008,16850,0002,3912,89248,32856448,05050,00048,05048,32850,0002,89250,00050,00036,00048,32848,0502,39112,0008,16850,00012,0008,168"
wv,2022-01-22,,,0.0,42,10,0.0,"12,00056448,05056450,00048,05050,0002,89256456448,0508,16812,00056450,0008,16850,0008,16856448,0502,3918,16850,0002,39148,32836,00048,32848,32836,00048,32812,00050,0002,39148,3285642,3912,89248,32812,00012,00036,00012,000"
wv,2022-01-29,,,0.0,50,11,0.0,"5642,00048,32848,0502,39148,32856448,32850,00050,0008,16850,00048,32848,05050,0002,39148,05050,00026,4982,8922,00026,49812,0008,1682,8922,3912,0002,39112,00048,0502,8928,1688,16826,49856450,00056412,00048,3282,8922,8922,00048,3288,16812,00050,00026,49850,00056450,000"
wv,2022-02-05,,,0.0,52,13,0.0,"56448,32856448,32836,0002,0002,89256417,00012,0008,16836,0002,3912,39148,0502,8922,0002,8928,1682,89217,00012,00056456436,00012,00048,32856450,00048,0502,39150,0008,16817,00036,00050,00050,0002,89248,32850,0002,3915648,1682,0002,0008,1682,00017,0002,39150,00026,49850,000"
wv,2022-02-12,,,0.0,61,14,0.0,"48,05056448,05012,0002,0005648,1682,00036,00050,00048,3282,3918,16812,00050,0002,00026,49850,0006,0712,89250,0002,39126,49856448,32836,00056436,0002,00036,00050,0002,89212,0002,39156450,00012,0005641,85350,00026,49848,3286,07126,49812,0002,00048,05012,0002,39148,05056450,0008,1682,3918,16850,0008,1682,8921,85348,32848,328"
wv,2022-02-19,2.739307820345078,2.860909018793513,-0.016682070631441146,77,17,0.0,"50,00050,00048,0506,07150,00056448,05050,0001,85348,32812,0008,16848,32850,0001,09117,00012,00012,00017,0002,39136,0002,3918,1682,0002,00050,00056448,05056412,00048,3286,0712,39150,00012,00017,00036,0008,16836,00026,4986,0711,85317,0005642,8921,8532,0006,0711,85326,4986101,0916,0712,8922,00056450,00061050,0001,85348,32826,4988,16836,0008,16856412,0002,00048,05056426,4981,8531,0911,09148,32861050,000"
wv,2022-02-26,2.793912526561723,2.912277676684927,-0.013155366492142185,80,17,0.0,"6106101,0915646,0712,00050,0008,16836,0002,8921,85350,0006,07117,00048,05056450,00048,32817,00012,00012,0002,0001,85326,4982,89248,3282,3911,0916,0711,8538,16826,4981,09112,00012,00061050,0002,00026,4986,0718,16848,0505645642,0001,85350,0001,09150,0002,3912,3915641,85348,05048,05036,0002,39126,49848,3282,39156450,00036,0008,1682,8922,00048,32850,00026,4981,09150,00048,3288,16850,00061012,00012,00048,32856436,000"
wv,2022-03-05,2.4595199034541553,2.4595199034541553,-0.01958960167743091,80,17,0.0,"6102,8921,8532,39126,49850,0008,16861056448,32817,0002,8921,09150,00012,00048,0506,07126,4986102,00017,0005641,0912,89236,0002,39161036,0006,07148,05048,0508,16850,0006,0711,09136,00050,00012,00050,0005641,8536,0712,00048,05012,00050,0002,89226,49850,00048,32826,49836,0002,8922,00012,00017,00050,0001,85356412,00012,00026,4986,07148,32848,3282,3911,8531,85350,0005648,1688,16850,0001,09156448,32812,0001,09117,0001,853"
wv,2022-03-12,2.755509571197749,2.9748652385873395,0.007218703307455067,86,19,0.0,"1,09148,32848,32850,00017,0006,0711,0916,4688,16812,00050,00012,0006,0711,85348,32836,0006,07150,00012,0006106,4688,1682,8922,89248,3286,0718,16850,00026,49836,0002,00048,0501,85326,49850,00048,32826,4986,0716106,46848,0502,89212,0002,0002,8922,89248,32826,49812,0002,39112,0001,85312,00050,0002,39117,0002,0001,09136,00048,3285648,1688,1686101,8532,00056,0002,0002,39150,00048,05036,0006101,85317,00048,05017,0001,8536,46850,00026,4985641,0911,091564610"
wv,2022-03-19,2.568637139053652,2.625870671116574,-0.020724100247093973,95,22,0.0,"12,00028,75961050,00056,0002,10150,00012,0005641,0912,0006,07161050,00028,75926,49828,75936,00026,49826,4982,3917002,89248,05056,0002,00050,0002,8922,89248,3282,3912,8921,8537005646,07156456436,00061028,7592,00050,00017,00048,32836,0001,85348,3282,10156450,00048,3286101,09156,00048,0508,16856436,00056,00017,0001,8531,8532,0001,85312,0008,16812,0001,09126,49850,00048,32848,0505648,1682,39117,00050,00026,49817,0006101,0911,09148,0502,39148,3282,39150,0009,0002,00012,0008,1681,85312,00012,000"
wv,2022-03-26,2.755549386722693,2.8430448212757167,-0.012494312063845743,105,23,0.0,"2,0002,00028,7591,8538,1686,4681,09156,00050,00050,0001,09150,0006102,8922,8922,10170048,32848,3286,46836,0007002,10150,0002,00026,4982,00048,3282,39112,0008,16812,0001,09161012,0002,10112,00012,00017,0002,39156436,00017,0002,8926106,0711,85348,05048,32836,00026,4981,85350,0002,39128,75956456,0006,4682,1011,09150,00061026,4981,0916,46856,00050,0001,85348,05048,32870036,00061056428,75956417,0002,89212,00050,00017,00048,0508,16828,7599,00048,0505648,1681,85350,0007006,0718,16848,3282,1012,39156470056,0001,8532,3912,00026,49812,00026,498"
wv,2022-04-02,2.657838224977831,2.705829319461704,-0.03019363061775444,105,23,0.0,"26,4986,4686,4681,0912,00050,0002,1012,8922,10112,00048,05050,00036,00026,4989,00061048,32856,0001,85326,4986108,16856448,05050,00017,00026,49817,00017,0006,0712,3911,0912,0002,39156450,00028,75956,0006,46848,3281,8532,1012,89270012,0007002,00028,75970056450,0008,1682,10161036,0002,39126,4985642,0002,8928,16856436,00050,0006,07150,00017,00028,75956,00070048,3288,16848,3282,0001,8532,89212,0001,09170012,00028,7591,8532,3911,0912,89250,0001,8536,0711,09112,00048,3286,46850,0006,0715646,0711,85348,05061048,0508,16856,00050,00056412,000"
wv,2022-04-09,2.8212472090434533,2.811547077424673,-0.00789584870911471,102,23,0.0,"7008,1682,39156412,0001,8532,0008,16848,3282,00050,0007008,1682,89248,05050,00026,4981,09117,0002,3912,0001,09128,7592,8927006105648,1685641,09161036,0009,0002,8926101,85361048,32828,7592,00050,00048,3287002,00048,05036,0001,09150,0007002,1011,09126,4986,0715642,39148,05056,00012,00026,4981,85356,00012,0002,89212,0006,0715642,10126,4986,0716,07148,3281,85356,00017,0001,8531,85350,00050,00048,32812,00048,3286,46817,0002,10128,7592,89248,05061012,00050,0008,1682,39117,00050,0006,07128,7592,10112,00050,0002,10150,000564"
wv,2022-04-16,2.617203845883947,2.704370234370484,-0.08831962917382828,96,20,0.0,"36,0006,07148,3281,0912,89256450,00050,00012,0006,07148,0506,46826,49836,00050,00048,3281,0916,4681,85350,0002,0006,07150,0001,85348,3282,1011,8532,1012,0002,10148,3282,8926106102,00050,00012,0001,85317,00036,00012,00061050,00012,00056426,4982,10150,00048,3285642,89261048,3282,3911,0916,46812,0002,3912,0008,16856461070012,0008,1686,4682,89217,0001,8536,07148,05017,00050,0002,0001,0912,10126,49850,00026,49848,0508,1685645648,16870070056448,0502,39112,00048,3286101,8538,16817,0006,071"
wv,2022-04-23,2.6532544065420653,2.777972030744591,-0.029440040168976785,94,21,0.0,"5642,00050,0001,85350,00048,3281,8538,1688,1682,00026,49848,0506,0715646,07117,0006101,0911,85348,3282,3912,39150,00012,0008,16850,00048,3282,89236,0008,1685641,09150,00012,00017,0008,1687002,00070017,00026,49856456412,0002,0006,07156,00061048,05048,3286,46856426,49850,0006,46856436,00050,00048,0501,09148,0501,8532,3917001,09150,00012,0002,10150,0002,39148,3282,0002,8926,07126,4982,1016,46812,0007007001,8531,09148,32870012,00017,0006,07161036,0006,4682,39136,0002,89212,000"
wv,2022-04-30,2.856050580691798,2.9114793843132274,0.005238384089235817,107,23,0.0,"1,09156,0007002,89226,49861028,75961048,05028,75926,4982,1018,1686,07112,00070048,3285642,3916102,8922,39112,00012,00028,75956426,4981,85312,0002,00050,00036,00048,32817,0006,4681,0917002,8922,39117,00036,00036,0005648,1681,85348,32870056,0001,85350,0002,10148,3282,0002,89256,0009,00026,4982,1011,8536,07150,0006,4682,1011,8536,0716,0715646,4686,4688,1682,1015642,39150,0008,16848,3282,00012,00048,05026,49817,00050,00061061056450,00017,00012,00056,0001,09150,00036,00028,75948,32812,00048,05050,00048,0502,0001,8531,0911,09150,0006,07150,0008,168564"
wv,2022-05-07,2.408104775049787,2.3979400086720375,-0.12140855985203464,103,24,0.02912621359223301,"4,5557002,39156,00048,3282,0008,1686,07112,00012,0004,55528,75936,00050,0009,00070050,0002,39150,0006,4686,4681,85348,32848,3281,85317,0002,10112,00026,49826,4982,89256,00017,0008,16812,00028,7592,00061070050,00036,0001,8534,5556,46848,32861017,0006,07128,75948,0502,1012,3912,10148,3281,85350,0004,5551,09128,75956426,49870036,00048,05026,4981,8532,39112,0005648,16848,3282,00050,0001,0912,1012,0006,07117,0008,1682,3912,89236,00056448,0501,0916,46850,0008,16812,00056,00056426,4982,10150,0006,0711,85350,00056,00061048,05056412,000564"
wv,2022-05-14,2.6524176634278187,2.8721214520109246,-0.026649084239840644,105,23,0.0,"2,1012,39117,00048,0502,39112,0002,3917006,07150,0002,1014,5554,55570050,0006,0717002,3914,55548,05012,00061050,0002,89226,4981,85317,00050,00048,32812,0002,10150,0006,0714,5551,0915642,00026,4986,0712,89256,00070036,00050,00061036,00050,00012,0008,16836,00012,00048,3282,0001,0918,1685642,0001,85336,0001,0919,00056450,00028,75917,0001,0912,39112,00026,4988,1686,07161056,00026,49848,3287004,5558,1681,8534,55556461028,75917,0001,8535642,10156448,3281,8534,5551,85356,00050,00056456,00050,00048,0508,16848,0507002,00028,7592,0001,091"
wv,2022-05-21,2.832228033802173,2.7986896128235133,0.004683086483708409,115,24,0.0,"12,0008,1687002,3911,0911,8531,09150,00048,3282,10148,05028,7595646,07112,00012,00048,0502,8922,00056,0005646,0712,89217,0001,09150,00056,00050,00056,0006,0712,1012,39126,4984,5558,16812,00028,75917,00056426,4984,5552,39117,0002,1011,09170026,4988,1682,89248,32848,32848,32861012,0006106,46836,0006102,00050,00028,7592,0001,09112,00026,4984,55512,0002,8921,85361050,0002,3912,00056456,00048,32848,0504,55550,0006,4682,10170050,00017,0009,0004,55550,00048,32828,75936,00036,0006,4688,1686,0711,85350,0002,3911,0917004,55548,05026,49850,0006,0711,8531,8538,1682,00036,0001,8537005644,5552,1012,892"
wv,2022-05-28,,,0.0,111,24,0.0,"7002,39148,32826,49826,4986,4682,0004,5551,85317,0004,5555641,09150,00036,00070048,32856,00010,36436,00050,00050,0002,3916102,00026,49810,36450,0009,00010,3642,10128,75917,00050,0008,16856450,00048,3288,16856,0001,85328,75950,00048,3288,16850,00048,0505645644,55536,00026,49812,0005646,4682,1016,46817,00026,4987002,0001,85312,0008,16848,0506,0716,4684,5556101,0916,0715646101,85348,0504,55548,3282,00028,7598,16856,00010,36436,00012,0006,0711,85350,0001,0911,85356,00048,05017,0001,0916,4686,0714,55512,00050,00012,00048,3286106,0717009,0001,0916,46812,0004,55512,00028,759564"
wv,2022-06-04,2.5182115360068082,2.7269808295158913,-0.022478947464315346,93,24,0.0,"48,32817,0006,4686,4686108,1681,0917001,85356,0005642,3916,0712,1016,07156417,00048,05013,15650,0006109,0005641,8537002,39148,32812,0004,55512,00050,00050,0006,0711,09150,0002,10148,32812,00028,7591,09170048,0505645641,0912,00050,00056,0006,07156448,3282,00056436,00013,15628,7596,0716102,00056,00048,05028,7592,00013,15650,0002,00050,00050,00056,00026,4981,85317,0001,0911,85361048,05070012,0006104,55548,32848,3288,1681,8534,5552,10126,49817,00070050,0008,16826,4981,853"
wv,2022-06-11,2.5730785324833545,2.4868645599272963,0.003184592276676482,85,24,0.023529411764705882,"56413,15650,0004,5552,10156,00028,75917,0008,16817,0006,07148,0502,10148,3286,07161070012,00026,49848,32836,0002,3919,0008,1681,8532,10148,3281,85356,00070013,1562,39128,75913,1564,5556,0716107002,89213,1565647002,00056,00012,0002,10113,15612,00048,0505642,8925645641,85328,7597002,3911,09150,00028,75948,0501,85350,0002,10150,0004,5551,0911,85336,0005646,0711,09156,0001,09161050,00048,32850,0002,0001,09148,0501,8532,8924,5556,071"
wv,2022-06-18,2.8771015156552506,2.8771015156552506,0.0010935756305045184,109,24,0.0,"1,0911,09156,0001,09148,0502,10112,0007006,07170048,3289,0001,0912,39150,00050,0004,5552,0002,0001,8534,5556,0714,55513,15656461026,4982,10156,0002,39156448,32850,0006108,16813,15612,0001,8534,55536,00028,75948,32856417,00036,0008,16817,00050,00026,4987006,0712,3914,55513,15612,00012,00028,7592,1016102,8922,00048,0501,8531,8531,09150,00050,00048,32856412,00048,32826,49836,00048,32850,00056,0002,0006,0715648,1682,10150,0008,16870012,0006,07117,00048,05028,7592,1012,39156,00061048,05028,7594,5554,55526,49813,1561,85370012,0005648,16850,00017,0002,00050,00013,156"
wv,2022-06-25,2.749037418720716,2.6771003301886647,-0.0018080599096153744,102,24,0.0,"56,00048,0502,3916104,5552,00048,0505648,1682,39128,7591,85370050,0001,09156,0001,09150,00012,00050,00056,0001,85312,00017,00048,32812,00048,32848,3285648,16870061048,3288,1686,07150,00056412,0006104,5554,5552,1018,1685642,0004,55512,00050,00048,32850,0006106,0719,0005641,8538,16813,15670028,7596,07112,0001,09150,00028,75913,1564,5557004,5552,00036,00026,49836,00056450,00012,0001,8532,00017,00048,05013,15628,7591,09113,1562,00026,4981,85336,0002,89217,00017,0002,39148,3282,1016,0716,0711,8534,55570048,05026,4981,09126,498"
wv,2022-07-02,2.7936982709423686,2.839257798035505,-0.00106763094636687,93,22,0.0,"1,8534,55556,00048,32856448,0502,39156470056,00048,0504,55548,3281,0916108,16848,3281,8532,3912,00013,1562,10150,0004,55536,00061048,32850,0001,0916,07150,00056,00012,00056,00061028,7597006,0712,3916,07128,75912,0004,5554,5551,85356436,00026,4988,16813,1567008,16850,00036,0001,09128,7591,85326,49850,00050,00050,0009,00012,00026,4984,5552,10150,00012,00050,00013,15648,32828,75913,1565641,85336,0002,00048,0502,0001,8536,0711,0918,1682,10150,0006,0715648,16848,3282,39156426,4982,000"
wv,2022-07-09,,,0.0,82,22,0.0,"8,16828,75956,00012,00050,0005641,85370050,00050,00048,0506106,07148,3282,3912,0002,1016,07150,00061026,49856,00036,0006,0714,55548,3284,55570017,00070050,00012,0009,0002,10156456426,4988,16856,00013,15612,00050,00048,05048,3282,39150,00056428,75956,0002,0002,10150,00048,3281,8538,16817,0006,0716,07156426,4981,8532,10148,3287002,1011,8534,55513,15656456450,00048,05026,4982,00048,05050,00056,0002,00028,75936,00070048,328"
wv,2022-07-16,2.6783207346367246,2.6783207346367246,-0.0013854657452140398,89,23,0.0,"6,07112,00050,0002,10150,00050,00070048,05048,3288,16848,3289,00012,0004,5557006,0716,07126,4982,3912,00026,4982,39113,1566,0714,55536,0002,10112,0001,85356456417,00056,00013,15626,4982,00050,00050,00012,00012,00048,0506,4686,46850,00070017,00056412,0006,4688,1686,46870028,75917,00050,0002,10156,0004,5551,85313,15648,32817,00056,00056,00050,00013,15636,0002,3914,55510,36426,4982,1011,85328,7592,1012,39112,00050,0006,07156428,7592,00013,15670048,32828,75948,05056426,498"
wv,2022-07-23,2.3979400086720375,2.3979400086720375,0.0,102,23,0.00980392156862745,"12,0006,07156456,0002,3918,16850,0006,46817,00026,4982,0006,0712,10110,3646,07128,7596,46850,0002,0004,55548,3288,16828,75950,0004,55517,00028,7597005644,55513,15650,00048,3282,00013,1568,16812,00056,00036,00012,0002,1011,0914,5552,10110,36456,0008,1684,55512,00048,32813,15612,00061048,3282,00056,0001,85356450,0006,07136,0006,0711,8532,3916,4682,10156448,32826,49817,00070012,00050,00017,00056426,4984,55536,0004,5551,85356426,4981,85350,0002,3912,10112,00010,36450,00050,00028,7591,85370048,3281,0917001,8532,00013,15626,4988,16836,000"
wv,2022-07-30,2.747991285825733,2.747991285825733,0.007175586313491177,112,24,0.0,"2,00013,1566,07128,7592,3914,55556,0005647008,1682,00026,4985642,3915646,07156,00056426,4988,16850,0005,5152,00048,3282,10156470012,00070012,0007002,10150,0006,4685,5151,85350,0004,55512,00048,05056,0002,10113,1565646,4685,5151,09150,0002,39150,0001,09136,0002,1012,39126,4981,09148,3284,55512,0001,85348,05013,1567002,3911,85348,3284,5551,09128,75912,0006,0716,0714,55556,0005646,4686,07148,05013,1561,85348,3281,85348,32888,90050,0001,85336,0002,00013,1565,51550,0001,85350,0002,0009,0004,5555,5151,09112,00048,0509,00012,00026,49836,00050,00028,7598,1688,16888,9002,10148,3288,168"
wv,2022-08-06,2.776636534972985,2.776636534972985,0.0037270639543250522,109,24,0.0,"88,90048,32848,32817,0006,0716,07112,0002,10136,00028,7592,00012,00048,05050,0006,0714,55550,00048,32812,00048,0506,07148,3282,0009,00048,32856450,00050,00088,90056,0004,5551,85312,00013,15612,0002,3915642,1012,3911,09112,0001,8535,51550,0005641,8532,3918,1682,39112,0004,5554,5551,09117,00026,49828,7595,5152,00056,0001,85336,0008,16856428,7592,1011,09113,15626,49850,00070070050,00048,05036,0005647002,1014,5555,5151,85370026,49848,05017,0002,00026,4985,5158,1686,07113,15656,00056,00026,49828,75948,3288,1685647001,85356450,00050,0002,0004,55517,0002,39150,0008,1681,091"
wv,2022-08-13,,,0.0,108,24,0.0,"50,0002,0006,07148,32828,75956450,0002,1012,39156450,00036,00048,32848,0506,0716,0715648,16826,4982,00048,3284,5552,0005642,39128,75956,0007004,5551,0912,0008,1681,09136,00048,32828,7594,5555647008,16856,0005,51528,75956417,00012,00013,15617,00088,90048,3281,0914,55550,0007005,5151,8531,8531,09136,00048,05036,00050,0006,07112,0001,85356417,00012,00013,15650,0008,1682,39113,15612,0009,00017,0002,39112,00070048,05050,0004,55513,1565,51548,05070026,4985,51548,3284,5556,0712,1015,5152,39156,0001,85356,00050,0008,1681,8532,00026,49850,00012,00050,00012,0001,85326,498"
wv,2022-08-20,,,0.0,107,25,0.0,"88,90070048,32813,15648,32848,32812,00048,3281,0914,5557006,07136,0001,09156,0001,85348,0505642,3916108,16828,7591,8532,3912,00017,00017,00012,00050,0004,55548,0505,5151,85328,75956,0005646,07113,15650,0005,5151,85356426,49817,00017,00012,00050,00026,49888,9004,55536,00012,00050,00012,0008,1682,1011,8534,5556,0716104,5552,39126,49848,05050,0002,0007005,51548,3288,16836,0005,5152,0007002,39112,0001,0911,0911,85356448,32856,0004,55570013,1566,07128,7592,39148,0502,0001,09150,0006,0712,1019,00026,49836,00050,00050,00012,00013,15656,0008,16850,00056428,7591,091"
wv,2022-08-27,2.2284258458050323,2.2284258458050323,-0.009603000927986782,115,25,0.0,"17,00050,00028,75956,00026,49848,32812,00036,0002,00013,15613,15648,05048,05056,0004,55512,0006,07113,1561,8538,1689,00012,00017,00048,32856450,0002,1014,55588,90026,4982,3912,10156,0005647002,0006,0711,09150,00026,4984,5556102,1011,0912,00050,00050,00012,0002,3915646,07188,9006,07126,49848,05070061028,7598,16812,0001,85336,0006,07148,32812,00028,7591,85350,00036,00050,0002,39148,0501,85350,0002,3914,5555,5154,5551,8531,09126,4985642,00050,0007004,5551,09156,00017,0005647007002,10161048,3285641,8532,10117,00013,1564,55517,00061012,0005,5158,16848,32836,0001,8532,00048,3282,0008,16828,75950,000"
wv,2022-09-03,,,0.0,108,24,0.0,"88,9006,0717007001,85313,15650,00013,15648,0501,8535648,1685641,8531,8536,0711,8536,07148,05050,00012,0006,07112,00036,00056450,0004,55550,00013,15626,49826,4987008,1682,39156412,0004,5552,3912,39150,0002,1012,1019,00012,0002,0008,16856,0006,07150,0001,85313,15628,7594,55528,7596102,00036,0002,10156,00028,75917,00050,00048,0502,10126,49870026,49848,05048,32826,49813,1565,5152,10136,00017,0005,5158,1688,16812,00088,9006102,39150,00013,15648,32848,32850,00012,00036,00012,0005,5152,00050,0005645,51528,75956,00048,32856417,0006101,85361048,32848,32856417,0002,391"
wv,2022-09-10,,,0.0,79,24,0.0,"88,9001,8532,00061048,05070028,75950,0005641,09113,1566,07170048,0501,8538,1687002,10112,0007002,10113,15661013,1562,10148,32848,3281,09112,00048,05028,75926,4988,16848,32856428,7592,00050,00050,0009,00012,00050,0001,8538,1682,10156,00048,3281,85350,00036,00056,0001,8535646,07117,0001,8536,07112,00013,1562,00048,0502,39150,0005,5156,07170050,0006,07148,32848,3281,09150,0002,1011,09150,0001,8535,51556,0002,391"
wv,2022-09-17,,,0.0,73,22,0.0,"2,1011,0912,0002,0005,5152,0001,8532,10148,05028,75956,0006,07150,0006,07112,00050,00056,00088,9009,0002,1016,0718,1687007004,5552,1018,1681,85312,00050,00036,0006,07113,1564,5554,5551,09170061028,75970048,32856,00061050,00013,1561,09136,0001,85348,32850,00012,00048,3281,85348,32848,05050,00028,75913,15613,15648,0507001,8536,07156,00056,00026,4982,1011,09113,1564,5556101,09148,050"
wv,2022-09-24,,,0.0,91,23,0.0,"13,1561,0911,85312,0004,55513,15656,0004,55513,1566,07112,00050,00048,3282,10112,0001,85317,0002,00048,32828,75926,4988,16848,32836,0001,09150,0001,09150,00017,00017,00048,0505,51548,32817,0004,5552,1016108,1685,5156,07150,0002,00026,49817,0004,5552,10150,0006,0711,09136,00026,49850,0004,55548,0501,8536,0712,00012,0002,1012,0005,51513,15648,0508,1687007006,07148,05012,00048,32812,0005,5151,8531,85348,3284,55550,0001,0915,5151,8534,55556,0002,39150,0009,00050,00050,00013,1562,10112,0002,000"
wv,2022-10-01,2.574541271265544,2.574541271265544,0.0014981302060066654,95,21,0.010526315789473684,"17,0006,0711,0916,0714,55548,32828,75912,00048,32856,00048,32836,0001,09112,00012,0001,8532,3911,85350,00048,0501,85350,0007004,55517,00013,15626,4986,07117,00036,0006,07170028,7591,0914,55548,05048,0504,55556,00017,00013,1565,5155641,8531,85370050,0001,09126,4985647004,5555,5155,5152,0002,10156456,00012,0002,39148,0502,39156450,00050,00012,00026,49813,1561,09150,00070028,75912,0002,00050,0004,5552,1011,8531,85326,49850,00050,0002,10156,0002,0002,39112,0005,5155646,07148,3284,55550,00026,4982,101"
wv,2022-10-08,2.7781630864508284,2.791235179842773,0.011060365191668883,99,23,0.0,"1,0912,00012,0002,1015645,5152,10170048,3282,00013,15670036,00026,49848,32856,0002,00048,3284,5552,10112,0006,07148,0506,07150,00048,32850,0004,55550,00036,00028,75950,00017,00012,00013,1566,07136,0008,16850,0006,0711,09148,05048,3286109,00026,49813,1564,5554,55548,0502,00028,75936,00013,1565644,5551,09156,00013,15656,00050,0005645645646109,00048,0505,5152,00028,75912,00026,49817,00061026,49850,00056450,0002,10170050,0004,5552,1011,8536,07170017,0007004,55512,00048,3285,51550,00013,15656,00012,0005,51512,000564"
wv,2022-10-15,,,0.0,91,22,0.0,"2,10117,00026,49856,0002,39150,0005,51517,00056,00036,0002,10113,15650,00026,4982,0002,39170056412,00013,15650,0002,0005646,07150,0006105642,10112,00048,0502,3916,0712,10117,0002,10150,00012,00048,32817,0001,09148,0502,00013,15648,0505,5157008,16836,00036,0002,39150,00012,00056,0005,51513,1566,07128,75912,00050,00036,00056,00012,00070048,32828,75961048,05070026,4988,16848,32850,0005646106,07150,0006102,39148,3289,00048,3288,16813,15670012,0006101,0916,0712,0008,1682,000"
wv,2022-10-22,2.752126519937944,2.7987440738838902,-0.0025894973574494434,99,26,0.0,"6,0718,16870012,00026,4984,55561056417,00012,00056,00061012,0006,07112,0004,5556,0714,5555645,51561050,00028,75912,00048,05050,0005,51528,75913,15648,05056,00048,32828,75950,0002,00050,00049,5002,39150,00048,32850,0007,0002,10148,0508,1682,0002,10148,32870036,00026,4982,0002,1017,20026,49849,50017,00050,0002,39113,1567,20050,0006,0714,50013,1562,1014,5558,1682,00026,49848,32856,00013,1566108,16817,00048,32817,0002,10156,00056448,05012,00050,0004,5008,1682,0002,3917007007,0007006,07113,15650,00048,3285,5159,00036,000"
wv,2022-10-29,,,0.0,112,26,0.0,"4,55570050,0002,10117,00012,0005644,5555642,00048,32828,7596,0716,07156,00026,4985,5156,07117,00048,3284,5557,20048,0504,50017,0008,16850,0007007,00013,15648,3289,00061050,00048,32812,0004,5557,00056,00050,0004,50056426,4986102,39112,00026,49813,15612,0002,3912,10148,05028,7594,50050,00013,1562,00048,3282,00049,50049,5006,0712,00050,00026,49870049,5008,1687,0002,0007,2005,5157,00017,00036,00028,75913,15613,15656448,0504,55550,0005642,10112,00056412,0008,1685,5157002,39148,3285,51556,00050,0006,07149,5008,16850,00061056,00036,00026,4982,39148,0507,2004,5556107004,55512,0007,000"
wv,2022-11-05,,,0.0,121,27,0.0,"5646,07113,1565,5156102,0007006,07113,15649,5005647,0008,1685,5154,55550,0007,00013,15612,0002,39156,00048,0508,16849,50056,00048,05050,00026,49812,0004,55550,00070036,00012,0006108,16848,3287,20012,00028,75950,00049,50048,0507,2002,00017,0001,85356,00056,0001,8538,16856417,0005,51512,00036,00050,0004,50061056470012,00050,0002,00050,0001,8532,39112,0004,50050,0006102,00049,5008,1686,07148,32870056436,0002,1017,0004,55548,3281,8534,55526,4981,0914,5554,5552,3917,0002,10113,15656448,32813,1565,5157,00036,0004,5552,00048,05048,32817,0002,3912,1011,85350,0007,20017,00026,4984,50048,3286,07126,4987002,39156428,7595,5156,071"
wv,2022-11-12,1.4237863570229072,1.4237863570229072,-0.027237766533172073,111,28,0.0,"7,20070012,0005,51550,0007,00049,5001,0915644,50070013,15613,1565642,1017,0002,1012,39148,3282,1011,8531,8532,00048,32848,0505,5151,8536104,55549,50012,00048,32813,1569,0002,0001,0912,10148,0502,10150,00056449,50050,00048,32856,00017,00056,0004,5551,09149,5008,16850,0009,0004,55556,0004,50026,49813,15613,15636,00048,32850,00012,0002,39148,0504,5552,00048,05026,4988,16828,7596,07156,0007,0007,2001,85350,0004,5554,55556417,0005,51512,0005,51550,0004,55512,0007,00012,0008,1685642,0007006,0716,07136,00012,00017,0002,3916,07148,3281,8532,00050,0007,00028,7596108,1686,0718,16836,000"
wv,2022-11-19,2.425439477235467,2.425439477235467,-0.010132742440104852,104,25,0.0,"8,1688,16856,0001,8536,0711,09156,0006,07149,5002,10112,0004,55550,0002,1018,1684,55550,0008,1684,5554,5005647,0001,09112,0007,20056,00036,00012,0009,00012,00028,7592,10113,15650,00048,32849,5001,85348,32826,4984,55526,49826,4987,0002,1014,5006,07136,00036,00036,00070013,1564,55556,00061013,15648,32850,0004,55549,50050,0002,0007007,20012,0007,0005,51556450,0001,85349,5001,85312,0007,2001,0914,5005,51556456448,32828,7595,5157,00050,00012,0006,0712,1015,51548,3282,0007001,85313,1566,0714,5555641,8532,0007007,0008,1687002,0001,09148,328"
wv,2022-11-26,,,0.0,69,20,0.0,"7006,07113,15628,75913,15649,50050,0008,1686,07126,4982,10150,00013,15648,32848,3285,51512,00050,0004,5554,5556,0718,16812,00012,0002,00026,4984,5557,0005,5157,0001,8538,1681,09156,00056,0002,0007,00048,32850,0008,16870050,00012,0004,5552,1011,8531,8538,1682,00050,0006,07126,49849,50048,32848,32817,0001,8534,5557004,5552,0006,07112,00048,32817,00012,0004,55512,0001,853"
wv,2022-12-03,,,0.0,79,24,0.0,"56,0005,5154,50048,3287,20012,00026,49813,15656412,0006,0718,16812,0004,5556,07150,00048,3287,20012,00026,4985,5154,55536,0005,51550,0001,0917006,07148,32826,4984,5552,0001,09148,32850,0009,0006,0718,1687,00050,0006108,1682,0004,55556,0001,09156449,5005,51526,49850,0001,0916,0714,55513,1561,8537004,50056417,00070036,00013,1567002,00050,00050,00012,00048,32817,0007,00050,0004,5558,16826,49850,0002,00012,00049,500"
