state_territory,week_end,log10_conc_mean,log10_conc_median,conc_site_z_mean,n_samples,n_sites,pct_nondetect,pop_served,admits,coverage,regime,admits_per100k,admits_next_week,admits_this_week,y_reg_next_admits,pct_change_next,y_surge_next_week,next_week_end,log10_conc_lag1,log10_conc_lag2,log10_conc_lag3,conc_delta_1w,conc_roll3
va,2023-04-01,2.3979400086720375,2.3979400086720375,0.0,59,39,0.0338983050847457,"51,470207,627232,965141,543300,000197,608225,000300,00070,0005,0005,00081,00065,00016,0004,600232,965330,00092,000530,84878,32281,000118,26616,56352,500300,000350,000165,9014,00052,5007,3005,000220,0005,30020,0009,34016,0005,000300,0004,00069,05914,00044,0003,100118,49714,00099,1124,60030,00065,0005,30051,47030,00016,56370,000220,000118,266192,3479,340300,000",239.0,0.902,mandatory_pre,239.0,216.0,239.0,216.0,-0.09623430962343096,0,2023-04-08,2.5208108830286124,2.842492210644673,2.660850984750369,-0.12287087435657496,2.5870810341151076
va,2023-04-08,2.5207642881521584,2.3979400086720375,0.0341087309464339,59,39,0.0338983050847457,"5,3005,000220,000300,00016,5634,60099,11214,0004,0005,00070,00081,0005,0005,30030,00065,00078,3227,3004,60081,000300,000225,00070,000530,84816,563141,543350,00052,50065,00016,00020,0009,3409,3405,00051,4704,000220,000118,266197,608300,000118,49714,00044,00030,000330,000165,90116,00020,00069,059118,266232,965192,347232,9653,10092,00051,470300,00052,500300,000",216.0,0.902,mandatory_pre,216.0,182.0,216.0,182.0,-0.1574074074074074,0,2023-04-15,2.3979400086720375,2.5208108830286124,2.842492210644673,0.12282427948012087,2.4798383932842696
va,2023-04-15,2.7036063858095885,2.8727388274726686,0.1241362849316808,59,39,0.0169491525423728,"16,0009,34030,0009,3405,3005,300220,00052,500300,000118,497197,60881,00070,00016,000118,26669,05978,322192,3474,00020,000165,9014,000220,000530,84814,000141,5434,6005,00020,00065,00065,00051,4705,000300,000300,00044,000232,9655,00014,0004,60070,00052,500232,965350,000330,00030,00051,470225,000300,000300,00081,0007,300118,26699,1123,10092,00016,56316,5635,000",182.0,0.902,mandatory_pre,182.0,178.0,182.0,178.0,-0.02197802197802198,0,2023-04-22,2.5207642881521584,2.3979400086720375,2.5208108830286124,0.1828420976574301,2.540770227544595
va,2023-04-22,2.7987450452241247,2.942504106168081,0.0819255874324474,59,39,0.0,"65,00051,4705,3005,300350,00078,32299,11244,00081,00070,000192,3479,34016,00030,000330,00016,563300,00052,50069,05981,00070,0005,0007,3004,600530,8484,000225,00065,0004,600300,0009,34020,00030,000118,2663,100232,965232,965118,266141,543300,00092,000220,0005,0005,00051,47020,00016,000220,00014,00014,000197,6085,00016,5634,000118,497300,000300,000165,90152,500",178.0,0.902,mandatory_pre,178.0,115.0,178.0,115.0,-0.3539325842696629,0,2023-04-29,2.7036063858095885,2.5207642881521584,2.3979400086720375,0.09513865941453625,2.67437190639529
va,2023-04-29,2.5274864330435376,2.48572142648158,0.0472120901869259,58,39,0.0172413793103448,"5,30030,00051,4705,30092,0004,00078,322220,000118,266330,000300,000530,848300,000300,00051,47044,00014,00016,56381,000197,6084,600118,2667,3009,34070,0005,00016,00016,00020,000350,00069,059192,34752,50030,00020,00065,000165,9015,0009,340118,49714,00099,112141,5434,00081,0003,10052,500232,96516,563232,9655,000300,0005,000220,00065,0004,600225,000300,000",115.0,0.902,mandatory_pre,115.0,128.0,115.0,128.0,0.11304347826086956,0,2023-05-06,2.7987450452241247,2.7036063858095885,2.5207642881521584,-0.2712586121805871,2.6766126213590837
va,2023-05-06,2.7117823887727748,2.859731937872153,0.1711736763077109,51,31,0.0,"5,00051,470232,965330,0004,00014,00081,000118,26665,00016,0005,00065,00051,47030,0009,34081,0003,10014,000300,000350,0004,0005,00070,00016,563225,00070,0005,30020,0007,30044,00016,563118,26616,0004,600165,9015,000300,00030,000300,0004,60052,5009,34092,000220,000300,00052,500220,000232,96520,0005,300300,000",128.0,0.902,mandatory_pre,128.0,130.0,128.0,130.0,0.015625,0,2023-05-13,2.5274864330435376,2.7987450452241247,2.7036063858095885,0.18429595572923718,2.6793379556801455
va,2023-05-13,2.5255822136986015,2.443245362586241,0.0967634862680805,59,39,0.0169491525423728,"65,00020,000300,00016,563118,49770,000165,901141,5437,300300,00030,0004,00014,0005,0009,3405,30030,00078,322197,60881,000350,000300,000118,266300,00081,000530,84899,11292,0005,00016,0005,0005,30020,0009,340232,965220,000220,000225,0004,60014,00051,470118,2664,00051,47065,000330,0003,10052,5005,00016,563192,347232,965300,0004,60052,50044,00016,00070,00069,059",130.0,0.902,mandatory_pre,130.0,112.0,130.0,112.0,-0.13846153846153847,0,2023-05-20,2.7117823887727748,2.5274864330435376,2.7987450452241247,-0.1862001750741733,2.5882836785049714
va,2023-05-20,2.568135906745711,2.6981005456233897,0.0922816256346049,59,39,0.0338983050847457,"5,0005,30081,0003,1007,300197,608330,000300,00099,112300,00078,32252,50014,00030,0005,00020,00030,0005,00051,4709,340118,266300,00044,000530,848220,00065,00051,47020,000225,00016,000118,266141,54370,00070,0004,00016,563300,000118,497350,0005,3009,34016,563232,96552,500165,901300,00065,0004,60081,0004,000232,96592,000192,3475,00069,05916,0004,600220,00014,000",112.0,0.902,mandatory_pre,112.0,87.0,112.0,87.0,-0.22321428571428573,0,2023-05-27,2.5255822136986015,2.7117823887727748,2.5274864330435376,0.04255369304710932,2.601833503072362
va,2023-05-27,2.5549478604318847,2.6503075231319366,0.1224644911634301,59,39,0.0508474576271186,"5,00020,0005,30065,000530,848300,0005,00078,32216,563300,000118,26616,563192,347220,00014,000225,00030,00020,000165,9019,3409,34016,00070,000232,96552,500300,00070,000118,2664,000300,000197,608330,0004,60014,0007,300232,9655,30065,00030,00081,00099,112300,00081,00044,000220,00069,0594,60052,50051,47051,4705,00016,0003,1005,00092,000350,000118,497141,5434,000",87.0,0.9118,mandatory_pre,87.0,118.0,87.0,118.0,0.3563218390804598,0,2023-06-03,2.568135906745711,2.5255822136986015,2.7117823887727748,-0.013188046313826085,2.5495553269587323
va,2023-06-03,2.641785396805178,2.6228056799454538,0.1955805373801115,56,38,0.0535714285714285,"51,47030,00051,47065,00081,000300,000232,965141,543192,34770,0007,3009,34078,3223,1004,600530,84816,00065,0005,300350,000330,000300,00044,00099,112220,0009,3404,00020,0005,30016,000118,26616,563300,00070,00092,000118,497220,000118,26669,059165,901300,00052,50052,5004,00014,00020,0005,00030,00081,0004,6005,000225,0005,00014,000232,965197,608",118.0,0.9118,mandatory_pre,118.0,83.0,118.0,83.0,-0.2966101694915254,0,2023-06-10,2.5549478604318847,2.568135906745711,2.5255822136986015,0.08683753637329339,2.588289721327591
va,2023-06-10,2.6315468142154965,2.6655799780555034,0.2280511723780037,59,39,0.0338983050847457,"20,0005,300300,000220,000197,60852,500118,26644,000118,26616,56370,00020,00014,0005,0009,34051,47030,00065,00051,4709,340300,000232,965300,0007,300225,000232,965350,00081,000300,00081,0005,00014,00052,5004,60065,0005,0005,30016,00078,3223,10016,563220,00069,0594,0004,60070,000330,000192,347300,00016,00030,0004,000530,848141,54399,11292,0005,000118,497165,901",83.0,0.9118,mandatory_pre,83.0,121.0,83.0,121.0,0.4578313253012048,0,2023-06-17,2.641785396805178,2.5549478604318847,2.568135906745711,-0.010238582589681577,2.6094266904841863
va,2023-06-17,2.57686371930187,2.499687082618404,0.0600961188675774,57,38,0.0526315789473684,"51,47016,5635,000300,000225,000232,96552,500300,0004,000197,608118,26620,00065,00051,47065,00016,000118,49714,00070,000300,00081,000232,9654,60052,5005,00016,563350,000118,26616,0005,00030,0005,000165,90114,00044,000220,0004,000220,00078,3225,3007,300300,0003,10030,0005,30020,000300,000141,5434,60070,000192,34769,059330,00081,000530,84899,11292,000",121.0,0.9118,mandatory_pre,121.0,121.0,121.0,121.0,0.0,0,2023-06-24,2.6315468142154965,2.641785396805178,2.5549478604318847,-0.05468309491362655,2.6167319767741817
va,2023-06-24,2.710393255452273,2.7965743332104296,0.2578797170186052,56,38,0.0535714285714285,"5,30065,00070,00052,500192,34778,322330,000300,000118,26681,0005,00065,00016,563232,9659,34016,00020,00020,00070,000118,4974,000197,608232,96581,0003,10016,563118,26652,50014,000220,000350,00014,000220,00069,05999,1124,6005,30016,00051,4705,00030,000165,9015,000300,000300,000530,84844,0004,6005,0004,00092,000300,00051,470141,5437,300225,000",121.0,0.9118,mandatory_pre,121.0,122.0,121.0,122.0,0.008264462809917356,0,2023-07-01,2.57686371930187,2.6315468142154965,2.641785396805178,0.13352953615040297,2.6396012629898795
va,2023-07-01,2.52868689377191,2.4578818967339924,0.0561507429857499,59,39,0.0169491525423728,"51,4709,34016,000141,543300,0007,3004,600165,901350,0009,340232,965232,96520,00020,00065,00030,00065,00051,4705,000330,000530,848118,49716,56314,00070,00069,05944,0005,000300,00099,112118,26614,000118,26692,0005,0005,30030,0005,30078,3224,00081,000300,0005,00070,000220,000197,608225,000300,000192,34752,50052,5004,60081,000220,000300,0004,0003,10016,56316,000",122.0,0.9118,mandatory_pre,122.0,125.0,122.0,125.0,0.02459016393442623,0,2023-07-08,2.710393255452273,2.57686371930187,2.6315468142154965,-0.18170636168036314,2.6053146228420174
va,2023-07-08,2.5126045387807174,2.4927603890268375,0.0646153839126464,53,38,0.0377358490566037,"5,00052,500300,000330,000118,49778,32299,112165,901192,347300,000118,266232,9654,600220,00016,5635,30052,50044,00014,00070,00070,000197,608220,00014,00051,4703,1009,34065,0005,00016,0005,30020,000232,9655,000118,266350,00069,059141,54392,000300,000530,84816,5637,30065,00051,47081,000225,0004,0005,0004,0004,60030,00081,000",125.0,0.9118,mandatory_pre,125.0,122.0,125.0,122.0,-0.024,0,2023-07-15,2.52868689377191,2.710393255452273,2.57686371930187,-0.01608235499119237,2.5838948960016332
va,2023-07-15,2.588768249964931,2.588768249964931,0.0084368718462877,56,38,0.0178571428571428,"65,00020,00052,500220,000118,49752,50081,00069,059530,848300,0007,3004,600232,96516,000300,0005,000192,34770,0003,1004,6005,00092,000330,000118,26620,00030,00051,47030,0005,000141,5434,000220,00051,470197,608350,000165,9014,000300,0009,34065,00044,0009,340225,00070,000118,26616,56316,563232,96514,00078,322300,000300,00016,00099,11281,00014,000",122.0,0.9118,mandatory_pre,122.0,125.0,122.0,125.0,0.02459016393442623,0,2023-07-22,2.5126045387807174,2.52868689377191,2.710393255452273,0.0761637111842135,2.5433532275058526
va,2023-07-22,2.781237162188528,2.8926510338773004,0.207926152788239,55,37,0.0,"20,00051,470530,84852,500141,543300,00069,059225,000220,00081,00052,5005,00092,0004,60065,00030,00051,4709,34014,00099,112300,0003,100118,497350,00014,000300,00044,000118,2664,0004,00016,5639,34020,000165,901300,000197,608118,266232,96570,000300,0007,3005,0004,600330,00065,00030,00016,000220,000232,96570,00078,32216,563192,34781,00016,000",125.0,0.9118,mandatory_pre,125.0,156.0,125.0,156.0,0.248,0,2023-07-29,2.588768249964931,2.5126045387807174,2.52868689377191,0.19246891222359697,2.627536650311392
va,2023-07-29,2.587014000316605,2.6727309764911658,0.0898834796463818,53,36,0.0,"30,00051,4705,000300,0004,00016,563192,3473,1004,600350,000197,608232,96551,47030,0009,34014,000118,49744,00070,00078,32252,500118,2665,0007,300300,000232,965118,266300,000530,84869,05965,0009,34065,00016,56399,112220,00070,0004,000165,901300,00081,0004,60016,00016,00081,000220,00052,500225,000141,543330,000300,00014,00092,000",156.0,0.9118,mandatory_pre,156.0,167.0,156.0,167.0,0.07051282051282051,0,2023-08-05,2.781237162188528,2.588768249964931,2.5126045387807174,-0.194223161871923,2.652339804156688
va,2023-08-05,2.458884001223878,2.458884001223878,0.0093913345175496,58,39,0.0172413793103448,"65,00016,00092,0004,000350,00014,00052,500300,000118,49781,00044,000220,000225,0009,34070,000118,266300,0003,1004,000165,901300,0005,3004,60069,05965,00016,5635,30020,00030,000232,965197,608300,0007,3005,00081,00014,000220,00052,500141,543118,2664,600300,00016,56378,322232,96551,47030,00051,47016,0005,0005,000330,0005,00020,00099,112530,848192,34770,000",167.0,0.9118,mandatory_pre,167.0,236.0,167.0,236.0,0.41317365269461076,0,2023-08-12,2.587014000316605,2.781237162188528,2.588768249964931,-0.1281299990927267,2.609045054576337
va,2023-08-12,2.6563077524028924,2.6414752423960275,0.0750353137054885,59,39,0.0,"9,3405,0005,30016,00051,47030,00099,11278,32269,059300,000220,00081,0005,000350,00020,00016,00065,00065,000118,2663,10092,000300,000118,4974,00070,00016,563530,84816,56320,00014,000300,000300,00014,000330,00030,00070,000220,0005,00052,500165,9015,30051,4709,3405,0004,0004,600192,347300,000118,26652,50044,000232,96581,000197,6087,300225,000141,543232,9654,600",236.0,0.9118,mandatory_pre,236.0,302.0,236.0,302.0,0.2796610169491525,0,2023-08-19,2.458884001223878,2.587014000316605,2.781237162188528,0.19742375117901423,2.567401917981125
va,2023-08-19,2.921448912330222,2.8976270912904414,0.1152883873343375,56,38,0.0,"20,000118,4974,000220,0007,300165,90170,000330,000232,9654,00065,00052,500300,0004,60016,000232,96520,000118,26644,00078,32270,00014,00081,00016,56351,4705,3009,3405,00092,000300,000118,266141,5435,000192,3475,00065,00014,00099,112300,000220,000225,000350,000197,60881,00016,0009,3405,00051,4704,600300,00069,0593,10052,500300,00016,563530,848",302.0,0.9118,mandatory_pre,302.0,361.0,302.0,361.0,0.19536423841059603,0,2023-08-26,2.6563077524028924,2.458884001223878,2.587014000316605,0.26514115992732945,2.6788802219856644
va,2023-08-26,2.3979400086720375,2.3979400086720375,0.0,54,37,0.0185185185185185,"51,470330,000220,0004,00016,56314,000225,000300,0007,30051,47065,00020,000141,54370,00081,000197,6084,6004,000118,26630,00030,00020,000165,901300,00014,00099,11292,00016,563220,00052,500530,84869,059192,347300,00081,00078,32265,00016,0009,340232,965232,965300,000350,0005,000118,26652,500118,49744,00070,000300,0004,6005,0003,10016,000",361.0,0.9118,mandatory_pre,361.0,377.0,361.0,377.0,0.0443213296398892,0,2023-09-02,2.921448912330222,2.6563077524028924,2.458884001223878,-0.5235089036581844,2.658565557801717
va,2023-09-02,2.7604418985795993,2.7965743332104296,0.2027420601350353,55,38,0.0181818181818181,"20,0004,6007,3005,000220,00065,0003,100300,00052,50030,00030,00016,00065,00069,05916,563192,3474,600225,0004,000350,0004,00070,000165,90116,563118,26652,50014,00051,47020,00081,0005,000300,00078,32281,00070,000330,000300,0005,0005,30051,47016,000220,000197,608141,54314,000300,00092,000232,965118,26699,112300,000118,497530,84844,000232,965",377.0,0.9118,mandatory_pre,377.0,479.0,377.0,479.0,0.27055702917771884,1,2023-09-09,2.3979400086720375,2.921448912330222,2.6563077524028924,0.3625018899075618,2.693276939860619
va,2023-09-09,2.6893088591236203,2.6893088591236203,0.0216808986578514,53,37,0.0,"225,0004,000197,6084,60051,470300,000300,000300,00070,00030,0005,0005,30030,0005,000192,347232,96520,0004,6004,00078,32299,112220,00016,56316,000141,54370,000350,00081,00016,56365,00016,00065,000330,000165,90169,0597,300220,000118,2665,00052,500300,00052,500530,848118,26692,0003,10020,00014,000118,49744,000232,96551,47014,000",479.0,0.9118,mandatory_pre,479.0,444.0,479.0,444.0,-0.07306889352818371,0,2023-09-16,2.7604418985795993,2.3979400086720375,2.921448912330222,-0.07113303945597904,2.6158969221250854
va,2023-09-16,2.706820843642576,2.754348335711019,0.1847133034285725,59,39,0.0169491525423728,"30,00065,00016,00020,00070,0007,300165,90178,32252,500232,96592,0005,0004,60016,0005,00051,4709,3405,3005,30069,05930,000118,49770,000330,000300,00044,00099,112232,96552,500192,3475,00081,00065,0004,000530,848300,000350,000300,00081,000300,0004,600220,000118,266225,00014,0009,34020,000118,26614,0005,00016,563300,0004,0003,100141,54316,56351,470197,608220,000",444.0,0.9118,mandatory_pre,444.0,467.0,444.0,467.0,0.0518018018018018,0,2023-09-23,2.6893088591236203,2.7604418985795993,2.3979400086720375,0.017511984518955526,2.7188572004485985
va,2023-09-23,2.691260910368402,2.915927211697116,0.0671414855489659,43,31,0.0,"330,000220,00081,0004,000300,000300,00070,000220,00069,05952,500300,000300,00092,000232,9657,3004,6004,6004,00016,563118,4975,00078,322530,84881,00070,00014,00016,563300,000350,000197,6083,100118,266165,901118,266192,347141,5435,00099,11244,00052,50014,000225,000232,965",467.0,0.9118,mandatory_pre,467.0,443.0,467.0,443.0,-0.05139186295503212,0,2023-09-30,2.706820843642576,2.6893088591236203,2.7604418985795993,-0.015559933274173599,2.695796871044866
va,2023-09-30,2.7413230574977345,2.795501121157814,0.1192254525777441,41,30,0.024390243902439,"81,000118,497330,000118,266350,00078,322300,000165,90199,1124,00052,5004,000300,000300,0007,30070,0005,0005,00014,000141,543530,8483,10016,563300,00092,000118,26669,059232,965197,60844,00016,56381,0004,600232,96552,500225,000192,34770,000300,00014,0004,600",443.0,0.9118,mandatory_pre,443.0,426.0,443.0,426.0,-0.03837471783295711,0,2023-10-07,2.691260910368402,2.706820843642576,2.6893088591236203,0.050062147129332324,2.7131349371695705
va,2023-10-07,2.6470947931181197,2.790988475088816,0.101832935098003,43,31,0.0,"4,000118,26614,00092,0007,300232,965141,543220,000300,000220,00070,000197,6085,00099,11214,00078,32281,00016,563530,8484,600192,347330,00081,00044,000118,49769,059232,96570,0004,600118,266300,000300,000300,0003,100350,00016,5634,00052,500165,9015,000225,000300,00052,500",426.0,0.9118,mandatory_pre,426.0,412.0,426.0,412.0,-0.03286384976525822,0,2023-10-14,2.7413230574977345,2.691260910368402,2.706820843642576,-0.09422826437961485,2.6932262536614187
va,2023-10-14,2.4695565716789223,2.3979400086720375,0.0132769991533576,42,30,0.0476190476190476,"118,2664,600300,00014,00070,000220,000192,347300,00078,322300,000530,848197,6085,0004,000141,543225,00044,000350,00092,00016,563220,000232,96514,0005,0004,60016,563300,0007,3003,100165,901232,965330,00081,000118,49799,1124,00069,059118,26652,50081,00070,00052,500",412.0,0.9118,mandatory_pre,412.0,455.0,412.0,455.0,0.10436893203883495,1,2023-10-21,2.6470947931181197,2.7413230574977345,2.691260910368402,-0.1775382214391974,2.619324807431592
va,2023-10-21,2.9384591918288727,2.9384591918288727,0.0865359609037326,43,31,0.0,"70,00016,563330,000220,00070,0004,6007,300232,96569,05992,00052,500350,00081,0003,100300,000232,965530,84899,1125,00014,000197,6084,6004,00016,563192,347118,26644,000220,000225,000118,26652,500141,543118,49714,000300,0005,000165,901300,0004,00078,322300,000300,00081,000",455.0,0.9118,mandatory_pre,455.0,454.0,455.0,454.0,-0.002197802197802198,0,2023-10-28,2.4695565716789223,2.6470947931181197,2.7413230574977345,0.46890262014995043,2.685036852208638
va,2023-10-28,2.8992731873176036,2.8992731873176036,0.0528716354825455,43,31,0.0,"3,10014,0007,300141,543300,00092,000300,0004,600118,49714,000350,000220,000232,96552,5004,000530,84816,5635,000118,26681,0004,60016,56378,322197,608118,266300,000225,00044,0004,00099,11270,000220,000165,901232,965192,347300,00081,00052,500330,000300,00070,00069,0595,000",454.0,0.9118,mandatory_pre,454.0,383.0,454.0,383.0,-0.15638766519823788,0,2023-11-04,2.9384591918288727,2.4695565716789223,2.6470947931181197,-0.03918600451126908,2.7690963169417997
va,2023-11-04,2.184691430817599,2.184691430817599,-0.0195581474730396,43,31,0.0,"44,000165,901350,00081,00014,00092,0004,600232,965300,0005,0003,1004,000300,0004,60099,11252,50070,00016,563300,00014,00078,322530,848232,96516,56352,500220,00070,000141,543225,0007,300197,608118,266330,000118,497118,2664,000300,00069,059192,347300,00081,0005,000220,000",383.0,0.9118,mandatory_pre,383.0,465.0,383.0,465.0,0.21409921671018275,1,2023-11-11,2.8992731873176036,2.9384591918288727,2.4695565716789223,-0.7145817565000048,2.674141269988025
va,2023-11-11,2.6626551858555305,2.6626551858555305,0.0399435126606972,41,31,0.024390243902439,"530,848232,9654,60070,00014,00052,50044,0005,000141,543232,9654,0004,00016,563220,00092,0005,000165,9014,600118,49769,059350,000300,0007,300192,34778,32299,112300,00081,000330,000300,0003,100118,26652,500300,00016,56381,000118,266225,00014,000197,608300,000",465.0,0.9118,mandatory_pre,465.0,450.0,465.0,450.0,-0.03225806451612903,0,2023-11-18,2.184691430817599,2.8992731873176036,2.9384591918288727,0.47796375503793165,2.582206601330244
va,2023-11-18,2.661812685537261,2.661812685537261,0.0313291552038443,46,33,0.0,"350,00014,00044,000232,96578,322118,497118,266300,000300,00081,00033,45870,0004,000330,000141,543530,84812,39099,112118,266220,000232,96552,500220,00016,5634,00033,45814,0007,3005,00081,00092,0005,000192,347300,00069,05952,5004,60070,0004,600225,000197,608300,0003,100165,901300,00016,563",450.0,0.9118,mandatory_pre,450.0,488.0,450.0,488.0,0.08444444444444445,0,2023-11-25,2.6626551858555305,2.184691430817599,2.8992731873176036,-0.0008425003182694901,2.5030531007367967
va,2023-11-25,,,0.0,34,33,0.0,"33,4584,600197,6084,000350,00099,112300,000300,000118,266300,0005,00078,32269,05952,50014,0007,300141,54370,000232,965118,497165,9013,1004,600192,347330,00016,563220,000225,000530,84881,00044,00060,00060,00092,000",488.0,0.9118,mandatory_pre,488.0,611.0,488.0,611.0,0.2520491803278688,1,2023-12-02,2.661812685537261,2.6626551858555305,2.184691430817599,,2.662233935696396
va,2023-12-23,2.7993405494535817,2.7993405494535817,0.0229579015365279,47,33,0.0,"16,5635,0003,100165,90181,00081,00012,390118,497220,000232,96578,322300,0004,6004,000197,608192,34744,00060,00069,059141,543350,000300,0004,600118,266300,0007,300300,00070,000300,00014,00014,00016,56333,458330,0005,00060,00070,00052,50092,0004,000118,26652,500530,84899,112232,96533,458220,000",794.0,0.9118,mandatory_pre,794.0,1022.0,794.0,1022.0,0.2871536523929471,1,2023-12-30,2.204119982655925,,,0.5952205667976567,2.5017302660547536
va,2023-12-30,,,0.0,37,25,0.0,"5,00070,0004,000300,000165,90181,00052,5004,6007,300300,00070,00044,000350,00081,0004,60014,000220,0004,000220,000300,00012,39016,563118,266300,000118,266232,96514,000232,96533,45860,00060,00092,00016,5635,000225,0003,100330,000",1022.0,0.9118,mandatory_pre,1022.0,1005.0,1022.0,1005.0,-0.016634050880626222,0,2024-01-06,2.7993405494535817,2.204119982655925,,,2.5017302660547536
va,2024-01-20,2.685736504169263,2.792391689498254,0.084092734469568,46,33,0.0217391304347826,"33,458300,00052,500232,965165,901118,266118,2665,000300,00016,56378,32212,39052,5004,00060,00033,4584,0004,600197,60870,00099,112141,543350,00092,000220,000530,848300,0003,10081,000118,497192,34770,00069,05914,00060,00044,000220,000330,0004,600225,00081,00016,5635,00014,0007,300300,000",687.0,0.9118,mandatory_pre,687.0,623.0,687.0,623.0,-0.09315866084425037,0,2024-01-27,2.852637475239529,,,-0.16690097107026602,2.769186989704396
va,2024-01-27,2.677606952720493,2.677606952720493,0.0237601790976136,48,34,0.0,"60,00033,45844,0004,00092,0007,300118,266225,0004,600350,00060,00033,45814,000141,5435,00081,000220,000220,0004,00099,112300,0005,00081,00052,50016,56369,0593,100165,90116,56352,500118,266300,000197,60814,00012,390530,848232,965300,00078,32270,000300,0004,600232,965330,00070,000118,497300,000192,347",623.0,0.9118,mandatory_pre,623.0,597.0,623.0,597.0,-0.04173354735152488,0,2024-02-03,2.685736504169263,2.852637475239529,,-0.008129551448770034,2.738660310709762
va,2024-02-03,2.3988099991959704,2.4927603890268375,-0.0035213793169901,48,34,0.0,"4,60070,000300,0003,1004,00052,50012,39092,000300,00060,00081,00016,56381,00014,000225,000300,0005,00069,059232,965530,8484,00044,000165,901141,54333,45833,458330,000118,497300,000350,000118,2665,00078,322300,000197,608220,00070,00014,00099,112232,965192,347220,000118,26616,56352,5007,30060,0004,600",597.0,0.9118,mandatory_pre,597.0,570.0,597.0,570.0,-0.04522613065326633,0,2024-02-10,2.677606952720493,2.685736504169263,2.852637475239529,-0.2787969535245227,2.587384485361909
va,2024-02-10,2.6128905531813476,2.72167061583394,0.1008308026902254,48,34,0.0,"300,000300,0005,000141,54399,112300,000118,2665,0004,00033,45870,000225,000118,49714,0004,000192,34778,32292,0004,60012,39052,5003,10033,45816,563232,96569,059300,00081,0004,60070,00014,0007,30060,00060,000197,60852,500165,90116,563530,848330,000350,00044,000220,000300,000118,266232,96581,000220,000",570.0,0.9118,mandatory_pre,570.0,599.0,570.0,599.0,0.05087719298245614,0,2024-02-17,2.3988099991959704,2.677606952720493,2.685736504169263,0.21408055398537718,2.5631025016992703
va,2024-02-17,2.1931245983544616,2.1931245983544616,-0.0183057291165018,50,35,0.0,"300,0004,000165,9013,100220,00033,45863,0004,6005,00016,563141,54312,390350,000197,60881,000300,00069,05944,00052,500530,84881,000118,49763,00070,00060,000192,3475,00014,00078,322300,00099,112225,00014,00092,000300,0004,000118,2664,60033,45860,000220,00070,000232,965232,965118,266300,00016,56352,500330,0007,300",599.0,0.9118,mandatory_pre,599.0,590.0,599.0,590.0,-0.015025041736227046,0,2024-02-24,2.6128905531813476,2.3988099991959704,2.677606952720493,-0.41976595482688595,2.40160838357726
va,2024-02-24,,,0.0,49,34,0.0,"69,05944,000220,00012,390232,9655,000118,266141,5434,60081,00016,56378,3224,600530,84870,00060,00070,0007,30063,000192,34781,000118,4975,000350,000220,00033,458118,26633,458300,00092,00014,000197,608300,000330,0004,00052,50060,00063,00016,56314,0003,10052,500232,965300,00099,112225,000165,901300,0004,000",590.0,0.9118,mandatory_pre,590.0,488.0,590.0,488.0,-0.17288135593220338,0,2024-03-02,2.1931245983544616,2.6128905531813476,2.3988099991959704,,2.403007575767905
va,2024-03-09,2.9633155113861114,2.9633155113861114,0.0588817811548181,50,35,0.0,"60,0005,00052,500220,00070,00014,00060,0007,30078,322300,00063,0004,60033,45814,0004,00016,5633,100530,84881,000118,266118,266300,00099,1125,000350,000141,543220,00033,45844,0004,6004,000330,00070,00052,500232,965225,00012,390192,34763,000118,49716,563165,901197,608300,000232,96592,00069,059300,00081,000300,000",471.0,0.9118,mandatory_pre,471.0,386.0,471.0,386.0,-0.18046709129511676,0,2024-03-16,2.5449434457459477,,2.1931245983544616,0.4183720656401637,2.7541294785660293
va,2024-03-16,2.572661583677184,2.514547752660286,0.1238831632652561,50,35,0.04,"33,45870,000220,000141,543197,608118,26652,50044,000350,000118,497300,000165,901225,0005,000232,96516,56333,45860,00063,000118,266300,00014,00014,000232,965300,0004,0004,60063,0005,00081,000330,00052,500300,000530,8487,300192,3473,10069,05912,39060,00081,00099,11270,000220,00016,56392,0004,0004,600300,00078,322",386.0,0.9118,mandatory_pre,386.0,367.0,386.0,367.0,-0.04922279792746114,0,2024-03-23,2.9633155113861114,2.5449434457459477,,-0.3906539277089274,2.693640180269748
va,2024-03-23,2.5474281624421424,2.5679001416510556,0.0023910686820235,51,36,0.0196078431372549,"15,00063,000232,96516,56344,000300,00092,000141,54370,000192,34712,390118,266165,90116,5635,00060,00033,45814,000197,608300,000118,49770,0004,0004,600232,965350,000225,000300,0004,000220,000300,000118,26681,00081,00060,00052,500220,00063,0004,600330,00099,1127,30052,500300,0003,10069,059530,84878,3225,00014,00033,458",367.0,0.9118,mandatory_pre,367.0,340.0,367.0,340.0,-0.07356948228882834,0,2024-03-30,2.572661583677184,2.9633155113861114,2.5449434457459477,-0.025233421235041575,2.6944684191684796
va,2024-03-30,2.7307074594055045,2.770852011642144,0.1261537888333072,52,36,0.0192307692307692,"63,00033,45860,000141,543220,0004,00016,56314,0004,600118,266330,000197,6087,30052,5004,60070,00069,059530,848118,49714,00081,00070,00052,50016,563300,00092,00081,000232,9654,0005,00078,3225,00099,112350,000165,901225,00063,000300,000192,34715,00060,00033,45815,000232,965300,00044,000118,26612,390300,0003,100220,000300,000",340.0,0.9118,mandatory_pre,340.0,308.0,340.0,308.0,-0.09411764705882353,0,2024-04-06,2.5474281624421424,2.572661583677184,2.9633155113861114,0.1832792969633621,2.6169324018416105
