state_territory,week_end,log10_conc_mean,log10_conc_median,conc_site_z_mean,n_samples,n_sites,pct_nondetect,pop_served,admits,coverage,regime,admits_per100k,admits_next_week,admits_this_week,y_reg_next_admits,pct_change_next,y_surge_next_week,next_week_end,log10_conc_lag1,log10_conc_lag2,log10_conc_lag3,conc_delta_1w,conc_roll3,split_era
ak,2023-02-11,6.442551139483222,6.389856115080967,1.671630949185247,6,3,0.0,470000,44.0,0.9167,mandatory_pre,9.361702127659575,40.0,44.0,40.0,-0.09090909090909091,0,2023-02-18,6.124318681252376,6.048305564310074,5.9531490377602605,0.3182324582308462,6.20505846168189,train
ak,2023-02-18,6.18140751448192,6.246195192327789,1.3880501577067232,7,4,0.0,480000,40.0,0.9167,mandatory_pre,8.333333333333334,34.0,40.0,34.0,-0.15,0,2023-02-25,6.442551139483222,6.124318681252376,6.048305564310074,-0.26114362500130195,6.24942577840584,train
ak,2023-02-25,6.196158124913474,6.17916703032783,1.4113985217859606,7,4,0.0,480000,34.0,0.9167,mandatory_pre,7.083333333333334,50.0,34.0,50.0,0.47058823529411764,1,2023-03-04,6.18140751448192,6.442551139483222,6.124318681252376,0.014750610431553568,6.273372259626206,train
ak,2023-03-04,6.14057493433308,6.174917930353961,1.3462988021388582,7,4,0.0,480000,50.0,0.9167,mandatory_pre,10.416666666666668,29.0,50.0,29.0,-0.42,0,2023-03-11,6.196158124913474,6.18140751448192,6.442551139483222,-0.05558319058039363,6.1727135245761575,train
ak,2023-03-11,6.068146907672288,6.148701032991244,1.27518181006787,7,4,0.0,480000,29.0,0.9167,mandatory_pre,6.041666666666667,42.0,29.0,42.0,0.4482758620689655,1,2023-03-18,6.14057493433308,6.196158124913474,6.18140751448192,-0.07242802666079218,6.134959988972947,train
ak,2023-03-18,6.053476518903927,6.134194335454818,1.2511374551334045,7,4,0.0,480000,42.0,0.9167,mandatory_pre,8.75,40.0,42.0,40.0,-0.047619047619047616,0,2023-03-25,6.068146907672288,6.14057493433308,6.196158124913474,-0.014670388768361242,6.087399453636432,train
ak,2023-03-25,6.305238952614537,6.342487446579001,1.5220651235699252,7,4,0.0,480000,40.0,0.9167,mandatory_pre,8.333333333333334,36.0,40.0,36.0,-0.1,0,2023-04-01,6.053476518903927,6.068146907672288,6.14057493433308,0.2517624337106099,6.142287459730251,train
ak,2023-04-01,5.980550418604072,5.940879762181256,1.1767967253943414,6,4,0.0,465000,36.0,0.9167,mandatory_pre,7.741935483870967,34.0,36.0,34.0,-0.05555555555555555,0,2023-04-08,6.305238952614537,6.053476518903927,6.068146907672288,-0.3246885340104644,6.113088630040846,train
ak,2023-04-08,5.802140609892055,5.841537665625475,1.0007016806831597,7,4,0.0,480000,34.0,0.9167,mandatory_pre,7.083333333333334,26.0,34.0,26.0,-0.23529411764705882,0,2023-04-15,5.980550418604072,6.305238952614537,6.053476518903927,-0.17840980871201761,6.029309993703554,train
ak,2023-04-15,5.981009934145131,5.981302326226382,1.1800448035500832,6,4,0.0,465000,26.0,0.9167,mandatory_pre,5.591397849462365,22.0,26.0,22.0,-0.15384615384615385,0,2023-04-22,5.802140609892055,5.980550418604072,6.305238952614537,0.17886932425307656,5.921233654213753,train
ak,2023-04-22,5.624935907504083,5.680408399592211,0.8119740114556387,7,4,0.0,480000,22.0,0.9167,mandatory_pre,4.583333333333334,24.0,22.0,24.0,0.09090909090909091,0,2023-04-29,5.981009934145131,5.802140609892055,5.980550418604072,-0.35607402664104804,5.802695483847089,train
ak,2023-04-29,5.636792230079217,5.631734982628857,0.8123066383898259,7,4,0.0,480000,24.0,0.9167,mandatory_pre,5.0,29.0,24.0,29.0,0.20833333333333334,1,2023-05-06,5.624935907504083,5.981009934145131,5.802140609892055,0.011856322575133582,5.74757935724281,train
ak,2023-05-06,5.759511585635478,5.784518335769813,0.958298232772228,7,4,0.0,480000,29.0,0.9167,mandatory_pre,6.041666666666667,29.0,29.0,29.0,0.0,0,2023-05-13,5.636792230079217,5.624935907504083,5.981009934145131,0.1227193555562609,5.673746574406259,train
ak,2023-05-13,5.700045056314983,5.788464279866867,0.8984700518778069,6,3,0.0,470000,29.0,0.9167,mandatory_pre,6.170212765957446,10.0,29.0,10.0,-0.6551724137931034,0,2023-05-20,5.759511585635478,5.636792230079217,5.624935907504083,-0.059466529320494566,5.6987829573432265,train
ak,2023-05-20,5.600580667487841,5.504471656878788,0.7926530378312939,7,4,0.0,480000,10.0,0.9167,mandatory_pre,2.0833333333333335,22.0,10.0,22.0,1.2,1,2023-05-27,5.700045056314983,5.759511585635478,5.636792230079217,-0.09946438882714226,5.686712436479435,train
ak,2023-05-27,5.862301756968358,5.814531768208329,1.050428349573681,7,4,0.0,480000,22.0,0.9167,mandatory_pre,4.583333333333334,19.0,22.0,19.0,-0.13636363636363635,0,2023-06-03,5.600580667487841,5.700045056314983,5.759511585635478,0.26172108948051687,5.720975826923727,train
ak,2023-06-03,5.85517585661236,5.827894368496112,1.0364912248108842,6,4,0.0,280000,19.0,0.9167,mandatory_pre,6.7857142857142865,32.0,19.0,32.0,0.6842105263157895,1,2023-06-10,5.862301756968358,5.600580667487841,5.700045056314983,-0.007125900355998027,5.7726860936895195,train
ak,2023-06-10,5.9802337783515975,6.065801997138289,1.180178672097357,7,4,0.0,480000,32.0,0.9167,mandatory_pre,6.666666666666667,23.0,32.0,23.0,-0.28125,0,2023-06-17,5.85517585661236,5.862301756968358,5.600580667487841,0.1250579217392378,5.899237130644106,train
ak,2023-06-17,5.982143313909161,6.026829318204091,1.1854245753239128,7,4,0.0,480000,23.0,0.9167,mandatory_pre,4.791666666666667,25.0,23.0,25.0,0.08695652173913043,0,2023-06-24,5.9802337783515975,5.85517585661236,5.862301756968358,0.0019095355575631245,5.93918431629104,train
ak,2023-06-24,5.9247050273441255,6.041521617015791,1.1292402997599906,7,4,0.0,480000,25.0,0.9167,mandatory_pre,5.208333333333334,23.0,25.0,23.0,-0.08,0,2023-07-01,5.982143313909161,5.9802337783515975,5.85517585661236,-0.057438286565035135,5.9623607065349615,train
ak,2023-07-01,5.8625526289967445,6.0140477045354395,1.0563823297574273,7,4,0.0,480000,23.0,0.9167,mandatory_pre,4.791666666666667,25.0,23.0,25.0,0.08695652173913043,0,2023-07-08,5.9247050273441255,5.982143313909161,5.9802337783515975,-0.062152398347381066,5.923133656750011,train
ak,2023-07-08,5.773861299791656,5.695992084739345,0.9768074578298244,6,4,0.0,460000,25.0,0.9167,mandatory_pre,5.434782608695652,26.0,25.0,26.0,0.04,0,2023-07-15,5.8625526289967445,5.9247050273441255,5.982143313909161,-0.08869132920508882,5.853706318710842,train
ak,2023-07-15,6.195658803829497,6.115585578292087,1.4060363538024965,7,4,0.0,480000,26.0,0.9167,mandatory_pre,5.416666666666667,21.0,26.0,21.0,-0.19230769230769232,0,2023-07-22,5.773861299791656,5.8625526289967445,5.9247050273441255,0.42179750403784144,5.944024244205965,train
ak,2023-07-22,5.6159068808089305,5.840590917804831,0.8183262357606077,7,4,0.0,480000,21.0,0.9167,mandatory_pre,4.375,25.0,21.0,25.0,0.19047619047619047,1,2023-07-29,6.195658803829497,5.773861299791656,5.8625526289967445,-0.5797519230205666,5.861808994810027,train
ak,2023-07-29,5.770618975300218,5.7819000622072,0.936984757473338,5,3,0.0,80000,25.0,0.9167,mandatory_pre,31.25,19.0,25.0,19.0,-0.24,0,2023-08-05,5.6159068808089305,6.195658803829497,5.773861299791656,0.15471209449128764,5.860728219979549,train
ak,2023-08-05,5.682919580909819,5.727096218765361,0.864528588771203,6,3,0.0,470000,19.0,0.9167,mandatory_pre,4.042553191489362,33.0,19.0,33.0,0.7368421052631579,1,2023-08-12,5.770618975300218,5.6159068808089305,6.195658803829497,-0.0876993943903992,5.689815145672989,train
ak,2023-08-12,6.096943381658329,5.993948716726177,1.292170330123244,5,3,0.0,270000,33.0,0.9167,mandatory_pre,12.222222222222221,20.0,33.0,20.0,-0.3939393939393939,0,2023-08-19,5.682919580909819,5.770618975300218,5.6159068808089305,0.4140238007485104,5.850160645956122,train
ak,2023-08-19,5.8434803933075505,5.8788365324761465,1.0237248782704325,6,4,0.0,280000,20.0,0.9167,mandatory_pre,7.142857142857143,22.0,20.0,22.0,0.1,0,2023-08-26,6.096943381658329,5.682919580909819,5.770618975300218,-0.25346298835077885,5.874447785291899,train
ak,2023-08-26,5.684033916632599,5.657248529137741,0.8637518326394705,7,4,0.0,480000,22.0,0.9167,mandatory_pre,4.583333333333334,34.0,22.0,34.0,0.5454545454545454,1,2023-09-02,5.8434803933075505,6.096943381658329,5.682919580909819,-0.15944647667495193,5.874819230532826,train
ak,2023-09-02,5.913415247155134,5.864677916998785,1.119162475888783,7,4,0.0,470000,34.0,0.9167,mandatory_pre,7.234042553191489,35.0,34.0,35.0,0.029411764705882353,0,2023-09-09,5.684033916632599,5.8434803933075505,6.096943381658329,0.22938133052253562,5.813643185698427,train
ak,2023-09-09,6.071173013878007,6.055650476180583,1.2540882245307894,6,4,0.0,465000,35.0,0.9167,mandatory_pre,7.526881720430107,38.0,35.0,38.0,0.08571428571428572,0,2023-09-16,5.913415247155134,5.684033916632599,5.8434803933075505,0.1577577667228729,5.88954072588858,train
ak,2024-01-27,5.638383959521055,5.596912502044002,0.8198892480452948,3,2,0.0,68000,40.0,0.9167,mandatory_pre,58.8235294117647,57.0,40.0,57.0,0.425,1,2024-02-03,5.6947701072122765,6.071173013878007,5.913415247155134,-0.056386147691221744,5.8014423602037795,train
ak,2024-02-03,5.134860889078255,5.675557248599828,0.2527337509572592,3,2,0.0,68000,57.0,0.9167,mandatory_pre,83.8235294117647,52.0,57.0,52.0,-0.08771929824561403,0,2024-02-10,5.638383959521055,5.6947701072122765,6.071173013878007,-0.5035230704427995,5.4893383186038625,train
ak,2024-02-10,5.314604559229275,5.6003823301268385,0.4290340258355328,5,3,0.0,91000,52.0,0.9167,mandatory_pre,57.14285714285714,39.0,52.0,39.0,-0.25,0,2024-02-17,5.134860889078255,5.638383959521055,5.6947701072122765,0.17974367015102022,5.362616469276195,train
ak,2024-02-17,5.315107886689948,5.245157350221147,0.4624160173351888,6,3,0.0,114000,39.0,0.9167,mandatory_pre,34.21052631578948,28.0,39.0,28.0,-0.28205128205128205,0,2024-02-24,5.314604559229275,5.134860889078255,5.638383959521055,0.0005033274606729421,5.254857778332493,train
ak,2024-02-24,5.064702713742489,5.0541594155506555,0.2010478521900043,6,3,0.0,114000,28.0,0.9167,mandatory_pre,24.56140350877193,22.0,28.0,22.0,-0.21428571428571427,0,2024-03-02,5.315107886689948,5.314604559229275,5.134860889078255,-0.2504051729474597,5.231471719887238,train
ak,2024-03-02,4.98924472811296,5.049305545060571,0.1300486704780008,6,3,0.0,114000,22.0,0.9167,mandatory_pre,19.29824561403509,33.0,22.0,33.0,0.5,1,2024-03-09,5.064702713742489,5.315107886689948,5.314604559229275,-0.07545798562952832,5.1230184428484655,train
ak,2024-03-09,4.843711722305009,4.898793205466152,0.0062579984512723,6,3,0.0,114000,33.0,0.9167,mandatory_pre,28.947368421052634,18.0,33.0,18.0,-0.45454545454545453,0,2024-03-16,4.98924472811296,5.064702713742489,5.315107886689948,-0.1455330058079518,4.9658863880534865,train
ak,2024-03-16,4.430307415755842,4.454901538444671,-0.4427611157268195,5,3,0.0,91000,18.0,0.9167,mandatory_pre,19.78021978021978,12.0,18.0,12.0,-0.3333333333333333,0,2024-03-23,4.843711722305009,4.98924472811296,5.064702713742489,-0.4134043065491664,4.754421288724604,train
ak,2024-03-23,4.551683076779683,4.74528046633341,-0.3554939720337286,6,3,0.0,124000,12.0,0.9167,mandatory_pre,9.67741935483871,6.0,12.0,6.0,-0.5,0,2024-03-30,4.430307415755842,4.843711722305009,4.98924472811296,0.12137566102384056,4.608567404946844,train
ak,2024-03-30,4.178584742542031,4.553487552527059,-0.6604553516612054,5,3,0.2,92000,6.0,0.9167,mandatory_pre,6.521739130434782,6.0,6.0,6.0,0.0,0,2024-04-06,4.551683076779683,4.430307415755842,4.843711722305009,-0.3730983342376515,4.3868584116925184,train
ak,2024-04-06,3.9538674743293143,4.1940282897640575,-0.9492570075616644,6,3,0.1666666666666666,114000,6.0,0.9167,mandatory_pre,5.2631578947368425,7.0,6.0,7.0,0.16666666666666666,0,2024-04-13,4.178584742542031,4.551683076779683,4.430307415755842,-0.22471726821271698,4.228045097883676,train
ak,2024-04-13,4.71090518540542,4.629285670034473,-0.1596052718581136,6,3,0.0,114000,7.0,0.875,mandatory_pre,6.140350877192983,2.0,7.0,2.0,-0.7142857142857143,0,2024-04-20,3.9538674743293143,4.178584742542031,4.551683076779683,0.757037711076106,4.281119134092255,train
ak,2024-04-20,4.431701106695984,4.479546477361634,-0.4748372239268219,7,3,0.0,136000,2.0,0.875,mandatory_pre,1.4705882352941175,8.0,2.0,8.0,3.0,0,2024-04-27,4.71090518540542,3.9538674743293143,4.178584742542031,-0.2792040787094363,4.365491255476907,train
ak,2024-11-02,4.355804780343135,4.329143800622525,-0.4052810133709114,8,5,0.125,506000,9.0,0.9583,mandatory_post,1.7786561264822136,14.0,9.0,14.0,0.5555555555555556,0,2024-11-09,4.66806296644746,4.431701106695984,4.71090518540542,-0.31225818610432476,4.485189617828859,train
ak,2024-11-09,4.234102696044365,4.5079798487146165,-0.5412173979111163,7,4,0.1428571428571428,494000,14.0,0.9583,mandatory_post,2.8340080971659916,11.0,14.0,11.0,-0.21428571428571427,0,2024-11-16,4.355804780343135,4.66806296644746,4.431701106695984,-0.12170208429876972,4.419323480944986,train
ak,2024-11-16,4.150443715953862,4.464153224653576,-0.6137716238629014,8,5,0.125,506000,11.0,0.9583,mandatory_post,2.173913043478261,10.0,11.0,10.0,-0.09090909090909091,0,2024-11-23,4.234102696044365,4.355804780343135,4.66806296644746,-0.08365898009050365,4.246783730780455,train
ak,2024-11-23,3.86526922318878,3.7259544027077345,-1.070805284609961,8,5,0.125,506000,10.0,0.9583,mandatory_post,1.9762845849802373,6.0,10.0,6.0,-0.4,0,2024-11-30,4.150443715953862,4.234102696044365,4.355804780343135,-0.28517449276508167,4.083271878395668,train
ak,2024-11-30,4.28816367218126,4.5966981520884165,-0.3257784771082924,6,4,0.1666666666666666,462000,6.0,0.9583,mandatory_post,1.2987012987012987,18.0,6.0,18.0,2.0,1,2024-12-07,3.86526922318878,4.150443715953862,4.234102696044365,0.42289444899247997,4.101292203774634,train
ak,2024-12-07,4.509963218389728,4.580510739132914,-0.1212029852850506,6,4,0.0,472000,18.0,0.9583,mandatory_post,3.8135593220338984,10.0,18.0,10.0,-0.4444444444444444,0,2024-12-14,4.28816367218126,3.86526922318878,4.150443715953862,0.22179954620846765,4.221132037919922,train
ak,2024-12-14,4.448995864100466,4.418742986500455,-0.2886889010030593,6,4,0.0,472000,10.0,0.9583,mandatory_post,2.1186440677966103,12.0,10.0,12.0,0.2,0,2024-12-21,4.509963218389728,4.28816367218126,3.86526922318878,-0.0609673542892617,4.415707584890485,train
ak,2024-12-21,4.31728981278156,4.364832067683295,-0.304441096798524,6,4,0.0,462000,12.0,0.9167,mandatory_post,2.5974025974025974,18.0,12.0,18.0,0.5,1,2024-12-28,4.448995864100466,4.509963218389728,4.28816367218126,-0.1317060513189059,4.425416298423918,train
ak,2024-12-28,4.502726509174939,4.545887328649975,-0.0880650452866076,6,4,0.0,462000,18.0,0.9167,mandatory_post,3.896103896103896,8.0,18.0,8.0,-0.5555555555555556,0,2025-01-04,4.31728981278156,4.448995864100466,4.509963218389728,0.18543669639337867,4.423004062018988,train
ak,2025-01-04,4.460996847845324,4.359808340741743,-0.1663235604823216,5,3,0.0,450000,8.0,0.9167,mandatory_post,1.7777777777777777,19.0,8.0,19.0,1.375,1,2025-01-11,4.502726509174939,4.31728981278156,4.448995864100466,-0.04172966132961431,4.42700438993394,train
ak,2025-01-11,3.976109910810968,4.2530147573614245,-0.5875479865201807,7,4,0.2857142857142857,682000,19.0,0.9167,mandatory_post,2.785923753665689,8.0,19.0,8.0,-0.5789473684210527,0,2025-01-18,4.460996847845324,4.502726509174939,4.31728981278156,-0.48488693703435626,4.313277755943744,train
ak,2025-01-18,4.250121677429914,4.331494773959435,-0.384078506175851,7,4,0.0,692000,8.0,0.9167,mandatory_post,1.1560693641618498,9.0,8.0,9.0,0.125,0,2025-01-25,3.976109910810968,4.460996847845324,4.502726509174939,0.2740117666189459,4.229076145362069,train
ak,2025-01-25,4.359250009743121,4.4372388958181705,-0.3344212421010549,8,5,0.0,704000,9.0,0.9167,mandatory_post,1.2784090909090908,10.0,9.0,10.0,0.1111111111111111,0,2025-02-01,4.250121677429914,3.976109910810968,4.460996847845324,0.10912833231320729,4.195160532661334,train
ak,2025-02-01,4.374594462280775,4.406468437361311,-0.355843334012965,8,5,0.0,704000,10.0,0.9167,mandatory_post,1.4204545454545454,10.0,10.0,10.0,0.0,0,2025-02-08,4.359250009743121,4.250121677429914,3.976109910810968,0.015344452537653375,4.327988716484604,train
ak,2025-02-08,4.742804585887509,4.654912379578791,0.1490476513823686,6,3,0.0,670000,10.0,0.9167,mandatory_post,1.4925373134328357,15.0,10.0,15.0,0.5,0,2025-02-15,4.374594462280775,4.359250009743121,4.250121677429914,0.3682101236067341,4.4922163526371355,train
ak,2025-02-15,4.625307471999817,4.716281645560599,-0.0117788712977978,7,4,0.0,682000,15.0,0.9167,mandatory_post,2.19941348973607,12.0,15.0,12.0,-0.2,0,2025-02-22,4.742804585887509,4.374594462280775,4.359250009743121,-0.11749711388769146,4.580902173389367,train
ak,2025-02-22,4.544928092612477,4.556784782307026,-0.0436164661541717,7,4,0.0,682000,12.0,0.9167,mandatory_post,1.7595307917888563,21.0,12.0,21.0,0.75,1,2025-03-01,4.625307471999817,4.742804585887509,4.374594462280775,-0.08037937938733997,4.637680050166601,train
ak,2025-03-01,4.650319982424144,4.664282994626204,0.0226409661697297,8,5,0.0,704000,21.0,0.9167,mandatory_post,2.9829545454545454,19.0,21.0,19.0,-0.09523809523809523,0,2025-03-08,4.544928092612477,4.625307471999817,4.742804585887509,0.10539188981166703,4.606851849012147,train
ak,2025-03-08,4.653371472747077,4.776598875391974,0.0247000881610118,8,5,0.0,704000,19.0,0.9167,mandatory_post,2.6988636363636362,20.0,19.0,20.0,0.05263157894736842,0,2025-03-15,4.650319982424144,4.544928092612477,4.625307471999817,0.003051490322932615,4.6162065159278995,train
ak,2025-03-15,4.492253971347901,4.543573977049881,-0.1027696000458785,7,3,0.0,693000,20.0,0.9167,mandatory_post,2.886002886002886,13.0,20.0,13.0,-0.35,0,2025-03-22,4.653371472747077,4.650319982424144,4.544928092612477,-0.16111750139917635,4.598648475506374,train
ak,2025-03-22,3.962673267721368,4.0836018598297334,-0.7657332566306249,9,4,0.1111111111111111,738000,13.0,0.9167,mandatory_post,1.7615176151761518,12.0,13.0,12.0,-0.07692307692307693,0,2025-03-29,4.492253971347901,4.653371472747077,4.650319982424144,-0.5295807036265328,4.369432903938782,train
ak,2025-03-29,4.557620557246925,4.481483306243341,-0.1269974080536101,8,3,0.0,716000,12.0,0.9167,mandatory_post,1.675977653631285,9.0,12.0,9.0,-0.25,0,2025-04-05,3.962673267721368,4.492253971347901,4.653371472747077,0.5949472895255572,4.337515932105398,train
ak,2025-04-05,4.31038892242206,4.410751099194519,-0.3633561112647402,9,4,0.0,738000,9.0,0.875,mandatory_post,1.2195121951219512,4.0,9.0,4.0,-0.5555555555555556,0,2025-04-12,4.557620557246925,3.962673267721368,4.492253971347901,-0.24723163482486488,4.276894249130117,train
ak,2025-04-12,4.5602555440621595,4.58433984231315,-0.1700399781127305,11,5,0.0,772000,4.0,0.9167,mandatory_post,0.5181347150259068,10.0,4.0,10.0,1.5,0,2025-04-19,4.31038892242206,4.557620557246925,3.962673267721368,0.24986662164009932,4.476088341243714,train
ak,2025-04-19,4.231818653283904,4.237141427338836,-0.4787974927455328,9,4,0.0,738000,10.0,0.9167,mandatory_post,1.3550135501355014,7.0,10.0,7.0,-0.3,0,2025-04-26,4.5602555440621595,4.31038892242206,4.557620557246925,-0.32843689077825555,4.367487706589375,train
ak,2025-04-26,3.774944827413128,3.786589983170144,-0.8470361876565268,8,3,0.0,716000,7.0,0.9167,mandatory_post,0.9776536312849162,10.0,7.0,10.0,0.42857142857142855,0,2025-05-03,4.231818653283904,4.5602555440621595,4.31038892242206,-0.4568738258707761,4.1890063415863965,train
ak,2025-05-03,4.222154058855169,4.261557743749406,-0.4214315401559637,8,3,0.0,716000,10.0,0.9167,mandatory_post,1.3966480446927374,9.0,10.0,9.0,-0.1,0,2025-05-10,3.774944827413128,4.231818653283904,4.5602555440621595,0.4472092314420415,4.076305846517401,train
ak,2025-05-10,4.288453102138547,4.312520035030191,-0.3857674466182292,8,3,0.0,716000,9.0,0.9167,mandatory_post,1.2569832402234637,7.0,9.0,7.0,-0.2222222222222222,0,2025-05-17,4.222154058855169,3.774944827413128,4.231818653283904,0.06629904328337766,4.0951839961356145,train
ak,2025-05-17,4.37530634419047,4.3799914239610125,-0.2159953402365633,8,3,0.0,716000,7.0,0.9167,mandatory_post,0.9776536312849162,11.0,7.0,11.0,0.5714285714285714,0,2025-05-24,4.288453102138547,4.222154058855169,3.774944827413128,0.08685324205192302,4.295304501728062,train
ak,2025-05-24,4.185413358895426,4.077508237506181,-0.34078347336757,8,3,0.0,716000,11.0,0.9167,mandatory_post,1.536312849162011,10.0,11.0,10.0,-0.09090909090909091,0,2025-05-31,4.37530634419047,4.288453102138547,4.222154058855169,-0.18989298529504417,4.283057601741481,train
ak,2025-05-31,4.889475245066592,4.930953432626376,0.3863206894753896,8,3,0.0,716000,10.0,0.9167,mandatory_post,1.3966480446927374,12.0,10.0,12.0,0.2,0,2025-06-07,4.185413358895426,4.37530634419047,4.288453102138547,0.704061886171166,4.483398316050829,train
ak,2025-06-07,4.615442526176816,4.699624286683645,0.0977409469594325,8,3,0.0,716000,12.0,0.9167,mandatory_post,1.675977653631285,15.0,12.0,15.0,0.25,0,2025-06-14,4.889475245066592,4.185413358895426,4.37530634419047,-0.2740327188897762,4.563443710046278,train
ak,2025-06-14,4.807923517527565,4.848716605482517,0.2818618487551529,8,3,0.0,716000,15.0,0.9167,mandatory_post,2.094972067039106,13.0,15.0,13.0,-0.13333333333333333,0,2025-06-21,4.615442526176816,4.889475245066592,4.185413358895426,0.1924809913507497,4.77094709625699,train
ak,2025-06-21,4.458936411851136,4.508885388142113,-0.0567225751275672,8,3,0.0,716000,13.0,0.9167,mandatory_post,1.8156424581005586,12.0,13.0,12.0,-0.07692307692307693,0,2025-06-28,4.807923517527565,4.615442526176816,4.889475245066592,-0.34898710567642954,4.62743415185184,train
ak,2025-06-28,4.375629539493094,4.337654697201877,-0.2142109211826419,8,3,0.0,716000,12.0,0.9167,mandatory_post,1.675977653631285,12.0,12.0,12.0,0.0,0,2025-07-05,4.458936411851136,4.807923517527565,4.615442526176816,-0.08330687235804213,4.547496489623931,train
ak,2025-07-05,4.737642995585096,4.735936771274417,0.1816813548896121,8,3,0.0,716000,12.0,0.9167,mandatory_post,1.675977653631285,5.0,12.0,5.0,-0.5833333333333334,0,2025-07-12,4.375629539493094,4.458936411851136,4.807923517527565,0.36201345609200253,4.524069648976442,train
ak,2025-07-12,4.75962544334719,4.82150295232907,0.2730911629310558,8,3,0.0,716000,5.0,0.9167,mandatory_post,0.6983240223463687,16.0,5.0,16.0,2.2,0,2025-07-19,4.737642995585096,4.375629539493094,4.458936411851136,0.02198244776209357,4.624299326141794,train
ak,2025-07-19,4.645617368054844,4.641468331309332,0.1010771006524983,8,3,0.0,716000,16.0,0.9167,mandatory_post,2.2346368715083798,11.0,16.0,11.0,-0.3125,0,2025-07-26,4.75962544334719,4.737642995585096,4.375629539493094,-0.1140080752923458,4.71429526899571,train
ak,2025-07-26,4.927790989363389,4.911702774124316,0.4178200444333788,8,3,0.0,716000,11.0,0.9167,mandatory_post,1.536312849162011,18.0,11.0,18.0,0.6363636363636364,1,2025-08-02,4.645617368054844,4.75962544334719,4.737642995585096,0.2821736213085453,4.777677933588474,test
ak,2025-08-02,4.88228124638025,4.884857181790494,0.3653983413025326,8,3,0.0,716000,18.0,0.9167,mandatory_post,2.5139664804469275,9.0,18.0,9.0,-0.5,0,2025-08-09,4.927790989363389,4.645617368054844,4.75962544334719,-0.045509742983139034,4.818563201266161,test
ak,2025-08-09,4.948422505110861,4.978106244191302,0.3138988968973534,12,5,0.0,784000,9.0,0.9167,mandatory_post,1.1479591836734695,10.0,9.0,10.0,0.1111111111111111,0,2025-08-16,4.88228124638025,4.927790989363389,4.645617368054844,0.06614125873061028,4.9194982469515,test
ak,2025-08-16,4.923376900791168,4.959575028648317,0.2956816123979555,12,5,0.0,784000,10.0,0.9167,mandatory_post,1.2755102040816326,14.0,10.0,14.0,0.4,0,2025-08-23,4.948422505110861,4.88228124638025,4.927790989363389,-0.025045604319692494,4.918026884094093,test
ak,2025-08-23,4.966122793684345,4.939314114875662,0.36138449496406,12,5,0.0,784000,14.0,0.9167,mandatory_post,1.7857142857142858,16.0,14.0,16.0,0.14285714285714285,0,2025-08-30,4.923376900791168,4.948422505110861,4.88228124638025,0.042745892893177206,4.945974066528791,test
ak,2025-08-30,5.067832730586123,5.069693400003747,0.4423130117027423,12,5,0.0,784000,16.0,0.9167,mandatory_post,2.0408163265306123,21.0,16.0,21.0,0.3125,1,2025-09-06,4.966122793684345,4.923376900791168,4.948422505110861,0.10170993690177799,4.985777475020545,test
ak,2025-09-06,5.110096135508603,5.092658094660379,0.5214831342812253,12,5,0.0,784000,21.0,0.875,mandatory_post,2.678571428571429,20.0,21.0,20.0,-0.047619047619047616,0,2025-09-13,5.067832730586123,4.966122793684345,4.923376900791168,0.04226340492247971,5.048017219926357,test
ak,2025-09-13,4.923386247026213,4.972443706630837,0.3145059645041076,12,5,0.0,784000,20.0,0.9167,mandatory_post,2.5510204081632653,15.0,20.0,15.0,-0.25,0,2025-09-20,5.110096135508603,5.067832730586123,4.966122793684345,-0.18670988848239034,5.033771704373646,test
ak,2025-09-20,4.649035006531951,4.755264677941719,0.0380982648754063,10,5,0.0,750000,15.0,0.9167,mandatory_post,2.0,14.0,15.0,14.0,-0.06666666666666667,0,2025-09-27,4.923386247026213,5.110096135508603,5.067832730586123,-0.27435124049426207,4.894172463022255,test
ak,2025-09-27,4.228954829290836,4.359334629649374,-0.4893209901899262,12,5,0.0833333333333333,784000,14.0,0.9167,mandatory_post,1.7857142857142858,5.0,14.0,5.0,-0.6428571428571429,0,2025-10-04,4.649035006531951,4.923386247026213,5.110096135508603,-0.4200801772411147,4.600458694283,test
ak,2025-10-04,4.255347555371369,4.228459030696211,-0.451233233371838,11,5,0.0,772000,5.0,0.9167,mandatory_post,0.6476683937823834,4.0,5.0,4.0,-0.2,0,2025-10-11,4.228954829290836,4.649035006531951,4.923386247026213,0.026392726080533002,4.377779130398052,test
ak,2025-10-11,4.127740687610932,4.17122809047801,-0.6608104313852459,12,5,0.0833333333333333,784000,4.0,0.9167,mandatory_post,0.5102040816326531,5.0,4.0,5.0,0.25,0,2025-10-18,4.255347555371369,4.228954829290836,4.649035006531951,-0.12760686776043695,4.204014357424378,test
ak,2025-10-18,3.981467265773942,4.015568164773536,-0.8224702365847785,12,5,0.0,784000,5.0,0.875,mandatory_post,0.6377551020408163,2.0,5.0,2.0,-0.6,0,2025-10-25,4.127740687610932,4.255347555371369,4.228954829290836,-0.1462734218369901,4.1215185029187476,test
ak,2025-10-25,3.819421201194769,3.721284575510252,-1.0480824638335748,12,5,0.0,784000,2.0,0.9167,mandatory_post,0.25510204081632654,10.0,2.0,10.0,4.0,0,2025-11-01,3.981467265773942,4.127740687610932,4.255347555371369,-0.1620460645791728,3.976209718193214,test
